"GeneName"	"FoldChange"	"Pvalue"	"Padj"
"family with sequence similarity 201 member B"	0.597219111610399	0.152863709561581	0.22814648929624
"RNA polymerase I and III subunit C"	0.276488647307585	0.153003071875352	0.228338810107223
"retinol dehydrogenase 10"	-0.540012691752036	0.153051101008259	0.228394810008962
"chromosome 12 open reading frame 40"	-2.86087829980209	0.153213022198013	0.228620749183734
"RAR related orphan receptor B"	0.693047041315711	0.153325386141556	0.228772714302626
"tetratricopeptide repeat domain 30B"	0.425230310305646	0.153349460883951	0.228792933645209
"myosin XVIIIB"	-0.748963921267248	0.153377859697965	0.22881960115923
"insulin induced gene 1"	-0.374497607187548	0.153468621888134	0.228935826571477
"EMAP like 6"	-0.454746225722498	0.153476825917818	0.228935826571477
NA	0.288551722393986	0.153686172161168	0.229232373007406
NA	2.67550871212726	0.153824437846366	0.229422865007741
"multiple EGF like domains 10"	-0.650240500800319	0.15392494536162	0.229557019968924
"IZUMO family member 4"	-0.503383027097644	0.153969314959779	0.229607440602274
"RAS p21 protein activator 4C, pseudogene"	-0.453611866700121	0.154024113134779	0.229673404915173
"tubulin alpha 3c"	-3.42922356221024	0.154043710533411	0.229686874062608
"NBPF member 3"	0.604824139906374	0.154236479457066	0.229958531057199
"cyclin Y like 4 (pseudogene)"	-1.77390705682611	0.154266780654669	0.229987936516023
"cilia and flagella associated protein 43"	0.576016075539227	0.154281933639269	0.22999475584554
NA	-1.64827266855237	0.154446848739297	0.230224815799867
"solute carrier family 6 member 10, pseudogene"	-1.79164214900412	0.154474824210309	0.230250730368594
"potassium voltage-gated channel modifier subfamily V member 2"	-0.774536015838676	0.154515558695673	0.23029565788734
"chaperonin containing TCP1 subunit 4"	0.307417358914379	0.154581341304861	0.230377909330201
"ataxin 2"	-0.339143258062076	0.154644993296316	0.23045697438174
"fibrinogen C domain containing 1"	-0.861127290799881	0.15468543562018	0.230487977985633
"RHO family interacting cell polarization regulator 1"	-0.453490804198808	0.154687000910187	0.230487977985633
"RNA polymerase II, I and III subunit F"	-0.302795155912227	0.154783789172602	0.230616194678559
"HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1"	-0.27815031544514	0.15479426562459	0.230616194678559
"zinc finger protein 865"	-0.498365513501664	0.154837144405267	0.230664270009244
"protein phosphatase 5 catalytic subunit"	-0.259125008153531	0.154883710238019	0.230717831057539
"cripto, FRL-1, cryptic family 1"	-3.79234936826778	0.154905884964009	0.230735053782031
"XK related 9"	-0.992212095555516	0.154982202532149	0.230832915342293
"CD302 molecule"	-0.530034251513987	0.155309760437187	0.231300729189896
"NLR family pyrin domain containing 4"	-3.18558519225492	0.15531757257915	0.231300729189896
NA	1.40470632627083	0.155467963314122	0.231508834959749
"microRNA 199b"	-1.52150260077461	0.155486759852213	0.23152096746435
"odr-4 GPCR localization factor homolog"	0.453589342138414	0.155645518312522	0.231741488401078
"MORN repeat containing 3"	0.363151769339802	0.155703155959627	0.231811430097805
"solute carrier family 25 member 47"	-3.38072682551909	0.155780165978344	0.231894323076698
"microRNA 642a"	-3.38072682551909	0.155780165978344	0.231894323076698
"pleckstrin homology like domain family B member 1"	-0.550069915892038	0.155811168739471	0.231924593972672
"galectin 12"	-3.18548635699356	0.15598271847713	0.232164050278038
"transmembrane p24 trafficking protein 1"	-0.315389415220823	0.156337635330594	0.232676377993048
"small nucleolar RNA, H/ACA box 51"	1.00528543382093	0.156364443629121	0.232700346973832
"thrombospondin type 1 domain containing 4"	-0.63618724964339	0.156458417787412	0.232824261541144
"hemoglobin subunit beta pseudogene 1"	2.41679969739425	0.156620844070841	0.233050015121769
"deoxyhypusine synthase"	0.326874023267625	0.156663649146311	0.233097755002049
"thrombomodulin"	-0.634681405390102	0.156687335683058	0.23311704407619
"microRNA 221"	-0.800490919954793	0.15683134708912	0.233315335778333
"chromosome 14 open reading frame 180"	-1.27169235101647	0.156990860373339	0.233536660648427
"family with sequence similarity 171 member A2"	0.502663366797057	0.157085048700386	0.233660785700266
NA	0.621625002157595	0.15718481320085	0.233793187644502
"motilin receptor"	-2.14870015378473	0.157255797304445	0.233882767081403
"membrane spanning 4-domains A8"	-1.28906017924043	0.157310961522604	0.233948807337228
"carbonic anhydrase 5B pseudogene 1"	-0.402465686522456	0.157503676926403	0.234219387144797
"erb-b2 receptor tyrosine kinase 4"	-0.59321829316546	0.157600847594235	0.234347857707836
"centrosomal protein 68"	0.305716180781862	0.15777431735828	0.234589757467267
"leucine rich repeat containing 24"	-3.36959796750638	0.157833097117324	0.234661106778892
"SPG7 matrix AAA peptidase subunit, paraplegin"	-0.281279549981562	0.158150836069797	0.235117432097473
"Bardet-Biedl syndrome 12"	-0.383609728588347	0.158241091738901	0.235235526529603
"UBE2E2 antisense RNA 1 (head to head)"	-3.40588693703	0.158280441662833	0.235276919961125
"olfactory receptor family 2 subfamily L member 2"	-1.43232419329106	0.15829058039057	0.235276919961125
"vitronectin"	-0.469442713681528	0.158328732582631	0.235317539997196
"FAM20B glycosaminoglycan xylosylkinase"	-0.317557469289814	0.158398023391283	0.235388529319802
"dynein cytoplasmic 1 light intermediate chain 1"	0.257315026191803	0.158398150220721	0.235388529319802
"UBA domain containing 2"	-0.256030872727711	0.158604851611631	0.235679589835861
"Fas associated via death domain"	0.280937237586975	0.158670468009769	0.235760979018615
"fibroblast growth factor 17"	-0.72989801500885	0.158838389375983	0.235994356825207
"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"	0.311730855851619	0.158996282135377	0.236212803738228
"RUN and FYVE domain containing 4"	-1.82688498685259	0.159055919691735	0.236285257944517
"stannin"	-0.421560373545201	0.159197617868161	0.236479598939032
"MGAT4 family member C"	0.77304299178635	0.159211195210194	0.236483609692207
"dihydrolipoamide branched chain transacylase E2"	-0.267412384729019	0.159280352996345	0.236555536547425
NA	0.801867043391303	0.15928138077907	0.236555536547425
"single stranded DNA binding protein 1"	-0.284574245578019	0.159306297117423	0.236576380165976
"fibromodulin"	-0.869363578297153	0.159319398841762	0.236579676949577
"outer dense fiber of sperm tails 4"	2.80496565330019	0.159351859314327	0.236610410222383
"MZF1 antisense RNA 1"	0.341389280677539	0.15936186177666	0.236610410222383
NA	-0.599768447171476	0.159430910211243	0.236696764470269
"F-box and leucine rich repeat protein 14"	-0.478491240485283	0.159472115092271	0.236741772224041
"protocadherin alpha 9"	0.854901872611356	0.15952853467929	0.23680074032577
"amine oxidase copper containing 4, pseudogene"	-2.13453751977481	0.159533620512008	0.23680074032577
"ZNF687 antisense RNA 1"	0.693681236101326	0.159563904235949	0.236829522255173
"kelch like family member 12"	-0.240855394206283	0.15960175679696	0.236869533382669
NA	0.578915184373545	0.159631080408359	0.236896881853798
"MSL complex subunit 3"	0.259345777865753	0.159795154428303	0.237124186227952
"mitochondrial elongation factor 1"	0.265740761232083	0.159936439072686	0.237303691137233
"cell cycle regulator of NHEJ"	-0.37532207189221	0.159937950702998	0.237303691137233
"ribosomal protein L13a pseudogene 6"	1.06755418319882	0.15995394504144	0.237311226910464
"zinc finger protein 192 pseudogene 1"	-0.460146309828271	0.159976920390641	0.237329118131213
NA	-0.957255819186955	0.160052687347832	0.237415950447851
"CASP8 and FADD like apoptosis regulator"	0.358908878986951	0.160059618307667	0.237415950447851
"testis expressed 101"	0.907681565895058	0.160068212210321	0.237415950447851
"hes family bHLH transcription factor 2"	2.18165712274274	0.160092693567977	0.237421267958521
"alanyl-tRNA synthetase domain containing 1"	0.228906401666348	0.160093638207622	0.237421267958521
"guanylyl cyclase domain containing 1"	0.340845619530631	0.16012881271701	0.237457234655242
"small nucleolar RNA, C/D box 45B"	0.702053360128915	0.160146569501568	0.237467369222042
"sentan, cilia apical structure protein"	-3.10455294185244	0.160226470018164	0.2375534427622
"long intergenic non-protein coding RNA 523"	-3.10455294185244	0.160226470018164	0.2375534427622
"long intergenic non-protein coding RNA 1300"	-2.64078233581027	0.160239146204525	0.237556036660933
"nudix hydrolase 8"	-0.512722286485001	0.160256254251019	0.237565200032142
"integrator complex subunit 1"	-0.51584717447477	0.160281602111618	0.237586576089772
"thyroid stimulating hormone receptor"	0.704234623055655	0.1603792979953	0.237715183918449
"cell division cycle 34, ubiqiutin conjugating enzyme"	-0.400564200454812	0.16049960134561	0.237874183311342
"NADH:ubiquinone oxidoreductase subunit V3"	-0.259540553506396	0.160508452655232	0.237874183311342
"proteasome 26S subunit, non-ATPase 1"	-0.276359062447954	0.160525734292674	0.237883579119149
"DOP1 leucine zipper like protein A"	0.366332199965092	0.160547187110773	0.23789806843547
NA	1.15930543921082	0.160557396538966	0.23789806843547
"treacle ribosome biogenesis factor 1"	0.368106552168172	0.160616242186675	0.237969041936793
NA	1.10056021634986	0.160637661318257	0.237984558413645
"uncharacterized LOC574538"	-0.679276230583406	0.160692182920507	0.238049110716458
"PMS1 homolog 2, mismatch repair system component pseudogene 1"	-0.309152095348932	0.160853738999423	0.238272204100733
"alpha-L-fucosidase 2"	-0.450251644074241	0.16095092334707	0.238399919913383
NA	1.28303162926377	0.160981326570283	0.238428709105834
"calcium homeostasis endoplasmic reticulum protein"	0.423939103068474	0.161006338130374	0.238449509352348
"VOPP1 WW domain binding protein"	0.340845380432564	0.16111018501941	0.238587053505006
"calcium binding protein 4"	-0.604099341584607	0.161169763262428	0.238659026228609
NA	-1.16111500499278	0.161216650900566	0.238712198272097
"zinc finger protein 664"	0.364617467214211	0.161265404388415	0.238768125633924
"zinc finger DHHC-type palmitoyltransferase 7"	-0.235043889021142	0.161277961371961	0.238770456805435
"pyroglutamylated RFamide peptide"	1.38737485458058	0.161323599603311	0.238821760790929
NA	2.0500651702911	0.161341107586443	0.238831416901809
"ADORA2A antisense RNA 1"	0.642195737051108	0.16135535215176	0.238836241226267
"cell division cycle 42"	0.371060209768296	0.16149313693271	0.239018389892078
"zinc finger SWIM-type containing 9"	-0.473545857892591	0.161500397751466	0.239018389892078
"putative uncharacterized protein MGC39545"	-0.638544422521328	0.161655307523958	0.239231368925082
NA	-0.932730900286501	0.161736143298117	0.239321057166164
"transmembrane protein 100"	-0.614602761970055	0.161737928013544	0.239321057166164
"microtubule crosslinking factor 1"	-0.498003290675074	0.161869839912396	0.239499944843841
"listerin E3 ubiquitin protein ligase 1"	0.358777094724702	0.161888900631133	0.239511846792886
"small nucleolar RNA, H/ACA box 40"	0.496962375855204	0.161930650493154	0.239557313035632
"biogenesis of lysosomal organelles complex 1 subunit 6"	0.294818226313243	0.161942158560006	0.239558036963537
"leucine carboxyl methyltransferase 1 pseudogene"	0.465587248242164	0.161981278988414	0.239599604469119
"geranylgeranyl diphosphate synthase 1"	0.312269611049021	0.162026823746891	0.239650668418339
"peroxidasin like"	-0.429394776189789	0.16213950709555	0.239801022024786
"achaete-scute family bHLH transcription factor 4"	-3.34566105296453	0.162376804625674	0.240135644470906
"apolipoprotein B"	-0.962145583473613	0.162453166386466	0.240231373124679
"U6 snRNA biogenesis phosphodiesterase 1"	-0.257295767350411	0.162463634563826	0.240231373124679
"SIX homeobox 1"	0.869834628661259	0.162514026204303	0.24028954323366
NA	-3.22852057269447	0.162594192032621	0.240391725874274
"microRNA 149"	0.849010096079074	0.162633329653768	0.240428395897674
"F-box and leucine rich repeat protein 7"	0.593204124085563	0.162641112113844	0.240428395897674
"ST18 C2H2C-type zinc finger transcription factor"	1.23698870508186	0.162736800539245	0.240553493372568
"dynein axonemal light chain 1"	-0.305370121661116	0.162864960422493	0.240710535493877
"T cell immunoreceptor with Ig and ITIM domains"	-1.85959873880839	0.162865184541417	0.240710535493877
"chromosome 13 open reading frame 42"	-2.48933818107511	0.162946675149319	0.240814605697868
"PDZ and LIM domain 4"	0.416660648165903	0.163109024364622	0.24103815244095
"synaptophysin like 1"	-0.800398026882457	0.163222088207649	0.241188841142017
NA	-3.15809849567438	0.163237158494334	0.241194716788454
"ETS variant transcription factor 3 like"	-1.84622349744659	0.163399404432224	0.241418039535234
"nucleolar and coiled-body phosphoprotein 1"	0.2162619195133	0.163422394991307	0.241435599993612
"H4 clustered histone 15"	2.78196692033936	0.163443793401623	0.24145080603008
"myeloid leukemia factor 1"	-0.416047023540143	0.163595524538292	0.241658533699348
"complement factor H"	0.638685477208948	0.163693540221968	0.241786891634337
"aminoacyl tRNA synthetase complex interacting multifunctional protein 1"	0.379430208899514	0.163742092384435	0.241842175987092
"1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like"	2.42161759722813	0.163876056488757	0.242023595144492
"prostaglandin I2 receptor"	-1.49515960629603	0.163967051190046	0.242127927154963
"serine/threonine kinase 33"	0.712028650981938	0.163968974357321	0.242127927154963
"prolyl 3-hydroxylase 2"	0.404686628502526	0.164090326491658	0.242290667498991
"protein kinase C iota"	0.334339602143517	0.164109794197813	0.242302956580962
"double PHD fingers 2"	0.318093355875659	0.164221217901208	0.242451004915806
"4-hydroxyphenylpyruvate dioxygenase"	-1.81668615119778	0.164239896928318	0.24246211713985
"BICD cargo adaptor 2"	0.315397300380218	0.164296371133669	0.24252901988166
"family with sequence similarity 86 member B2"	-0.62702826686471	0.164311221571839	0.242534474043951
"SUGT1P4-STRA6LP-CCDC180 readthrough"	1.34660165857327	0.164397633975149	0.242645550594278
"RAB33A, member RAS oncogene family"	-0.389617091515876	0.164519110591364	0.242808362186331
"chymotrypsinogen B2"	-1.6857934251858	0.164583162274125	0.242886405851327
"cilia and flagella associated protein 161"	-1.15540052995991	0.164637500090067	0.242950104490474
"doublecortin like kinase 1"	-0.487218681489228	0.164658031320635	0.242963910610963
"signal peptide peptidase like 2C"	-1.3264395574699	0.164685556002792	0.242964940957608
"UHRF1 binding protein 1 like"	-0.367674546935975	0.164688081289862	0.242964940957608
"collagen type VIII alpha 1 chain"	-1.02057365328925	0.164696246743459	0.242964940957608
"proteoglycan 4"	0.667482400597723	0.164703431297237	0.242964940957608
"small nucleolar RNA, C/D box 9"	1.57836424765315	0.164772310615203	0.243050058015138
"ORAI calcium release-activated calcium modulator 2"	-0.383185111461484	0.164870551268057	0.243178470496529
"laminin subunit alpha 3"	0.513489136953641	0.164922355701221	0.24323837835291
